Iteration Agents Items Duration Price_Rise_Steps Tranfer_Steps
85083 14 39 34663 28 12
85084 8 20 2660 7 6
85085 19 30 25772 17 8
85086 8 1 175 0 0
85087 11 40 45691 21 15
85088 16 19 51048 24 9
85089 1 21 125 0 0
85090 5 6 986 2 5
85091 11 38 2606 3 3
85092 9 21 8697 14 9
85093 5 40 6894 11 8
85094 13 40 47210 44 18
85095 14 40 90343 40 18
85096 14 38 18836 33 15
85097 17 9 3504 5 2
85098 7 35 3154 9 8
85099 20 10 2906 2 2
85100 4 12 1037 2 2
85101 8 29 40137 8 8
85102 1 30 178 0 0
85103 14 35 47636 18 8
85104 17 40 20324 24 12
85105 9 28 8342 16 18
85106 3 19 1111 4 5
85107 20 23 6009 10 7
85108 5 18 8156 3 3
85109 2 14 1334 3 3
85110 18 16 13926 15 6
85111 3 16 683 3 2
85112 18 33 69772 25 12
85113 4 4 237 0 2
85114 3 1 65 0 0
85115 13 28 31436 13 5
85116 1 32 342 0 0
85117 18 30 19267 21 8
85118 4 40 1565 4 6
85119 6 12 939 3 3
85120 9 25 3222 11 6
85121 20 14 50036 8 4
85122 1 22 306 0 0
85123 4 19 1454 2 2
85124 20 20 63223 19 12
85125 15 8 3542 0 4
85126 9 37 8325 14 8
85127 20 26 10482 22 5
85128 15 39 99625 27 19
85129 18 18 14884 17 8
85130 15 31 22887 14 9
85131 15 17 7168 7 5
85132 3 6 626 1 1
85133 20 12 4557 3 4
85134 2 25 943 3 3
85135 17 25 50727 25 10
85136 16 8 1424 0 3
85137 6 4 482 0 1
85138 3 3 303 0 1
85139 11 40 44352 19 10
85140 11 8 2592 5 1
85141 9 21 3404 7 5
85142 17 2 398 0 0
85143 15 5 424 0 0
85144 18 4 822 0 1
85145 11 1 257 0 0
85146 5 5 7582 1 2
85147 6 10 1995 6 4
85148 11 4 837 0 1
85149 18 11 4012 2 3
85150 12 40 54513 29 12
85151 17 34 56900 25 13
85152 8 10 1176 1 2
85153 5 26 3856 6 5
85154 5 1 209 0 0
85155 1 5 72 0 0
85156 13 30 22279 19 17
85157 6 4 363 0 1
85158 7 25 6727 11 8
85159 1 2 121 0 0
85160 2 5 169 0 0
85161 20 22 11665 7 9
85162 2 32 453 1 2
85163 20 39 61522 15 15
85164 18 24 43423 21 12
85165 7 39 2610 2 5
85166 15 7 656 0 0
85167 5 11 4578 3 2
85168 14 3 505 0 0
85169 4 13 617 1 1
85170 20 18 13482 13 8
85171 7 22 5110 11 10
85172 11 2 681 0 0
85173 4 14 2283 4 4
85174 1 38 396 0 0
85175 2 1 152 0 0
85176 9 21 9060 14 11
85177 10 10 5752 6 9
85178 8 12 3056 7 1
85179 3 37 34276 2 3
85180 16 26 15083 13 7
85181 15 33 37015 15 8
85182 11 30 8236 17 7
85183 5 1 128 0 0
85184 17 18 14757 15 10
85185 3 26 967 1 2
85186 3 4 151 0 0
85187 11 8 1838 2 1
85188 4 18 1055 2 2
85189 5 38 3185 6 4
85190 7 10 3747 5 7
85191 4 2 301 0 1
85192 17 10 4263 1 3
85193 2 4 546 1 1
85194 3 7 273 0 0
85195 13 32 8042 11 5
85196 7 31 37118 12 10
85197 17 28 13585 16 9
85198 10 2 189 0 0
85199 11 23 31664 15 12
85200 5 35 2382 4 1
85201 7 11 1334 2 3
85202 9 25 6741 9 8
85203 10 36 8056 17 11
85204 9 21 23126 21 15
85205 12 38 60259 18 15
85206 2 23 2086 4 4
85207 16 37 44113 28 14
85208 14 37 27315 26 17
85209 10 35 12208 15 9
85210 20 31 90305 29 13
85211 9 31 11565 14 15
85212 12 12 5387 11 8
85213 13 20 21688 16 5
85214 9 10 3829 3 8
85215 18 37 90829 38 16
85216 10 23 22106 12 8
85217 7 21 3249 10 10
85218 11 15 8387 17 14
85219 12 29 13479 25 15
85220 5 3 148 0 0
85221 17 9 2601 3 1
85222 6 5 1543 3 2
85223 3 18 1309 5 3
85224 7 14 37001 7 6
85225 8 32 6649 12 8
85226 7 3 191 0 0
85227 16 37 59922 33 18
85228 2 24 535 2 2
85229 17 37 57801 42 22
85230 2 20 326 1 0
85231 15 31 10593 15 9
85232 2 27 515 1 1
85233 15 10 4459 5 3
85234 7 4 1182 1 2
85235 3 29 909 1 1
85236 8 1 275 0 0
85237 3 32 826 1 1
85238 20 22 53212 18 16
85239 12 3 461 0 0
85240 1 6 119 0 0
85241 11 7 2792 2 3
85242 2 5 154 0 0
85243 16 26 14604 19 10
85244 2 4 360 1 0
85245 17 23 48682 25 8
85246 11 7 1603 1 2
85247 8 22 42549 13 10
85248 20 11 3095 3 2
85249 7 33 6781 15 7
85250 14 2 228 0 0
85251 8 36 36510 17 14
85252 4 25 2063 9 4
85253 1 24 95 0 0
85254 10 29 4262 12 8
85255 18 36 51649 24 17
85256 19 28 63668 30 12
85257 12 34 10788 24 12
85258 7 21 31034 14 7
85259 2 21 826 2 2
85260 20 38 72498 32 17
85261 6 15 26895 7 9
85262 10 27 9007 6 7
85263 19 3 571 0 0
85264 6 9 3605 8 4
85265 14 29 9558 15 9
85266 9 1 148 0 0
85267 9 33 28201 13 7
85268 3 38 3197 3 5
85269 14 2 506 0 0
85270 11 29 14115 17 10
85271 16 38 102143 37 26
85272 2 37 458 1 1
85273 14 40 24277 18 7
85274 11 18 3232 6 5
85275 14 12 7346 12 8
85276 2 20 1794 4 4
85277 7 27 3681 7 5
85278 18 2 352 0 0
85279 2 7 467 2 2
85280 12 3 296 0 0
85281 10 9 48588 7 4
85282 7 25 7512 11 10
85283 11 6 2568 2 2
85284 12 1 204 0 0
85285 16 26 34688 16 10
85286 12 13 3831 9 3
85287 13 11 3684 8 5
85288 5 31 2660 9 5
85289 3 23 1011 3 2
85290 10 36 22883 21 13
85291 17 3 632 0 0
85292 10 35 16642 20 16
85293 8 20 4434 9 6
85294 19 11 1385 0 1
85295 15 14 6045 7 12
85296 19 16 44774 19 9
85297 16 33 55801 29 23
85298 7 7 1703 4 3
85299 12 8 3630 3 3
85300 15 35 7145 9 8
85301 9 13 3779 10 6
85302 2 7 545 2 2
85303 10 19 11937 15 8
85304 17 27 27505 26 12
85305 20 18 53186 15 8
85306 11 29 11564 15 13
85307 20 13 34908 5 2
85308 10 24 8554 15 6
85309 19 11 3900 4 3
85310 18 5 1125 0 1
85311 19 35 49133 28 8
85312 7 12 1992 7 5
85313 14 10 32163 6 1
85314 1 25 500 0 0
85315 17 10 5840 3 3
85316 10 24 8221 17 13
85317 6 18 32599 5 8
85318 6 39 9101 14 9
85319 7 2 294 0 0
85320 7 9 1988 2 4
85321 1 32 333 0 0
85322 11 26 5405 9 9
85323 5 24 1450 4 5
85324 20 18 45473 17 10
85325 9 33 7034 9 8
85326 13 8 3265 3 1
85327 20 35 45189 17 11
85328 9 3 429 0 1
85329 9 28 29472 17 19
85330 15 23 38707 32 21
85331 11 39 10166 13 13
85332 17 26 35652 17 9
85333 20 5 521 0 0
85334 17 24 48155 16 12
85335 10 2 463 0 0
85336 16 38 78207 42 28
85337 4 39 5775 8 5
85338 19 37 79822 30 16
85339 9 37 41187 20 12
85340 5 37 3749 4 4
85341 18 38 41146 25 16
85342 20 3 385 0 0
85343 9 39 58812 20 14
85344 3 31 1242 1 1
85345 14 9 4304 4 1
85346 13 4 263 0 0
85347 8 19 1518 4 3
85348 12 10 17387 9 6
85349 5 14 3387 8 5
85350 13 16 16241 22 6
85351 8 20 4315 6 7
85352 6 30 6584 7 10
85353 6 35 4381 6 6
85354 11 6 416 0 0
85355 5 34 4248 8 7
85356 13 9 2491 2 4
85357 14 34 76318 21 16
85358 18 13 7397 5 3
85359 1 38 272 0 0
85360 11 18 15617 11 11
85361 6 34 9228 14 7
85362 2 22 509 1 0
85363 14 24 14399 24 9
85364 12 24 11965 14 20
85365 2 35 326 0 1
85366 1 11 79 0 0
85367 2 13 266 1 0
85368 16 26 15307 20 13
85369 8 2 170 0 0
85370 8 38 44774 16 9
85371 12 32 25324 29 9
85372 19 11 3967 5 2
85373 8 8 403 0 1
85374 4 7 340 1 2
85375 12 18 7605 14 8
85376 11 19 43143 16 9
85377 15 38 13627 18 9
85378 13 21 37936 17 7
85379 4 8 329 0 0
85380 6 20 3329 6 4
85381 13 1 310 0 0
85382 12 37 12271 25 15
85383 12 30 19740 26 13
85384 10 33 50018 32 12
85385 3 25 778 1 1
85386 9 7 796 0 2
85387 6 19 4831 9 13
85388 4 2 232 0 1
85389 6 24 5737 14 7
85390 15 5 467 0 0
85391 14 6 1197 0 1
85392 5 6 43305 2 1
85393 16 34 41611 28 18
85394 8 24 3660 7 5
85395 8 32 7799 13 10
85396 4 10 1082 4 1
85397 17 24 44456 25 9
85398 1 13 136 0 0
85399 19 13 40946 4 5
85400 11 11 5640 10 9
85401 14 28 30741 26 10
85402 13 32 17789 30 12
85403 20 12 43735 5 5
85404 20 14 5609 5 5
85405 14 23 8982 16 9
85406 2 5 84 0 0
85407 2 6 81 0 0
85408 16 24 41066 16 10
85409 5 13 747 3 2
85410 18 5 801 0 1
85411 9 2 171 0 0
85412 19 39 30308 24 10
85413 4 27 1679 7 7
85414 9 2 141 0 0
85415 18 28 17226 22 9
85416 4 15 1650 6 4
85417 7 18 1705 4 4
85418 1 2 52 0 0
85419 19 1 323 0 0
85420 5 26 31375 9 11
85421 13 29 39293 27 13
85422 20 39 26512 36 14
85423 3 39 316 0 0
85424 19 2 318 0 0
85425 5 5 523 2 2
85426 7 28 29544 10 10
85427 12 14 4416 9 5
85428 10 37 5854 8 9
85429 20 1 428 0 0
85430 7 31 30347 14 8
85431 19 15 18717 15 7
85432 17 13 28663 11 4
85433 17 28 14227 18 13
85434 9 16 5213 11 7
85435 19 8 2888 2 2
85436 10 29 51038 19 14
85437 4 16 2366 8 5
85438 1 30 415 0 0
85439 15 26 60434 26 16
85440 2 39 589 1 0
85441 14 35 37272 29 13
85442 13 13 4023 5 6
85443 16 16 60268 14 12
85444 5 32 1471 4 4
85445 19 6 2072 0 2
85446 11 17 27288 12 9
85447 16 39 28204 37 20
85448 8 15 4246 7 4
85449 17 6 1024 0 0
85450 10 12 14117 9 10
85451 2 31 795 1 0
85452 19 31 84724 21 16
85453 8 40 9475 19 19
85454 7 29 21140 9 8
85455 20 17 15139 24 9
85456 7 26 3541 7 5
85457 1 17 134 0 0
85458 12 18 23407 20 7
85459 11 33 10014 10 10
85460 2 19 177 0 0
85461 7 28 1513 2 3
85462 14 37 79996 33 19
85463 20 2 390 0 0
85464 20 26 31220 25 19
85465 11 5 548 0 1
85466 9 12 6847 9 5
85467 2 34 1122 1 0
85468 8 38 8031 10 9
85469 15 18 27741 9 6
85470 8 30 8300 14 10
85471 7 5 890 2 1
85472 2 7 298 1 1
85473 8 10 2734 5 6
85474 6 6 380 0 1
85475 14 18 50723 5 7
85476 11 26 19276 26 12
85477 15 26 35834 21 8
85478 8 5 683 1 1
85479 9 1 293 0 0
85480 6 11 1694 7 4
85481 10 31 33275 8 5
85482 20 5 1260 0 2
85483 8 12 3185 6 8
85484 7 40 5452 12 7
85485 14 10 2111 4 1
85486 16 14 57654 14 9
85487 16 9 3559 4 2
85488 14 2 616 0 0
85489 5 10 1942 4 3
85490 3 17 940 4 3
85491 4 37 1028 2 2
85492 11 19 5673 11 6
85493 20 39 37453 34 15
85494 17 5 450 0 0
85495 15 13 10505 11 7
85496 4 22 24700 4 3
85497 20 39 75525 38 17
85498 7 29 3122 11 6
85499 14 39 58824 29 28
85500 5 28 2450 7 2
85501 9 17 8208 14 10
85502 20 21 54221 22 15
85503 5 30 3203 8 7
85504 17 18 30802 22 10
85505 6 13 1091 3 3
85506 19 32 67012 33 16
85507 20 9 3717 2 2
85508 12 32 52826 30 16
85509 15 26 37529 23 15
85510 13 37 6591 11 7
85511 11 18 45214 16 10
85512 15 39 18932 27 14
85513 6 35 2041 4 5
85514 19 4 343 0 0
85515 2 27 139 0 0
85516 20 26 23964 28 17
85517 18 20 11036 16 9
85518 8 4 713 0 1
85519 4 36 3479 10 8
85520 11 13 4028 10 5
85521 3 6 94 0 0
85522 2 30 28349 0 0
85523 2 14 512 1 1
85524 1 3 105 0 0
85525 17 36 56162 30 20
85526 12 10 3241 5 3
85527 20 13 6943 6 3
85528 12 4 775 0 1
85529 12 24 37923 15 8
85530 15 33 41576 25 11
85531 13 14 6739 4 8
85532 12 27 12067 18 11
85533 20 30 40530 16 9
85534 11 28 5195 12 9
85535 4 34 1613 5 4
85536 1 33 131 0 0
85537 12 32 35788 28 11
85538 16 17 5729 4 10
85539 6 12 1382 5 5
85540 9 8 2073 5 2
85541 6 38 48327 9 8
85542 20 13 9292 5 4
85543 1 34 253 0 0
85544 7 3 432 0 1
85545 18 9 2001 1 1
85546 17 7 803 0 1
85547 11 26 6908 14 10
85548 18 10 12959 2 3
85549 1 21 92 0 0
85550 14 37 14816 18 11
85551 2 6 76 0 0
85552 14 2 223 0 0
85553 6 12 1470 8 3
85554 8 31 19765 17 15
85555 4 40 4689 6 4
85556 13 35 44381 19 13
85557 12 36 12966 20 14
85558 6 5 474 1 2
85559 1 18 95 0 0
85560 3 8 214 1 0
85561 13 28 37569 9 14
85562 12 18 15415 19 10
85563 8 3 172 0 0
85564 8 5 309 0 1
85565 17 6 4186 0 1
85566 9 28 7258 15 8
85567 18 19 21851 20 14
85568 16 14 8251 13 8
85569 17 40 75086 48 17
85570 16 38 52822 33 16
85571 6 31 7439 4 5
85572 16 14 9497 12 7
85573 12 13 6451 11 8
85574 15 39 52480 23 15
85575 5 27 28874 9 10
85576 13 37 31444 38 21
85577 19 10 28121 4 2
85578 19 30 54165 23 10
85579 5 5 1667 2 3
85580 18 34 54450 23 17
85581 18 26 14667 17 7
85582 12 3 330 0 0
85583 17 6 1501 0 3
85584 20 40 124985 55 33
85585 3 36 1351 1 1
85586 6 3 384 0 0
85587 2 8 234 0 0
85588 4 20 3092 9 7
85589 16 39 61821 30 11
85590 2 7 384 1 1
85591 4 17 520 1 1
85592 10 35 34479 17 9
85593 9 1 208 0 0
85594 8 29 10744 21 12
85595 20 12 12161 5 2
85596 20 26 38756 30 18
85597 4 32 4702 6 4
85598 17 23 70363 28 12
85599 7 39 8887 11 12
85600 8 22 25160 12 6
85601 12 26 12954 17 11
85602 18 32 85981 37 16
85603 10 39 6442 12 7
85604 1 21 101 0 0
85605 16 32 22388 13 13
85606 18 8 2388 0 3
85607 8 38 15812 21 24
85608 17 40 34980 19 20
85609 17 9 2180 1 2
85610 2 30 456 1 0
85611 9 2 253 0 0
85612 4 20 3181 10 6
85613 14 30 61894 23 21
85614 10 4 556 0 1
85615 7 2 218 0 0
85616 19 20 33807 16 11
85617 7 20 4351 10 9
85618 15 30 38498 15 8
85619 6 12 5206 12 10
85620 15 16 60335 19 8
85621 9 39 13575 15 12
85622 14 17 5802 9 4
85623 8 7 2003 4 4
85624 10 31 13807 16 17
85625 1 33 250 0 0
85626 7 3 220 0 0
85627 8 26 26126 16 6
85628 19 33 52377 23 13
85629 17 20 10894 9 12
85630 10 17 35753 18 11
85631 3 8 702 2 2
85632 8 40 7314 16 10
85633 8 11 1915 3 4
85634 10 32 19392 20 12
85635 2 9 227 0 0
85636 8 27 5394 6 5
85637 4 3 150 0 0
85638 8 3 411 0 1
85639 15 37 73258 26 13
85640 2 15 213 0 0
85641 10 35 3671 4 2
85642 1 31 249 0 0
85643 16 1 241 0 0
85644 16 35 40876 25 18
85645 14 2 428 0 0
85646 11 7 2229 2 2
85647 6 16 3678 9 5
85648 13 25 28386 25 13
85649 7 28 3963 9 6
85650 1 20 134 0 0
85651 16 26 64536 16 9
85652 19 9 1279 0 2
85653 16 5 436 0 0
85654 3 22 474 1 2
85655 20 40 43093 31 14
85656 13 29 28622 26 19
85657 9 3 202 0 0
85658 5 39 3016 5 4
85659 19 7 1417 0 3
85660 5 15 1613 6 2
85661 13 11 3848 6 5
85662 13 22 56193 18 9
85663 1 38 262 0 0
85664 7 22 3088 8 4
85665 19 3 279 0 0
85666 10 8 18196 3 5
85667 18 21 16443 23 11
85668 7 26 15991 14 9
85669 15 11 4584 5 4
85670 16 11 2253 4 2
85671 19 12 4905 3 4
85672 2 28 772 3 2
85673 6 38 3298 8 5
85674 1 8 95 0 0
85675 14 30 47292 4 8
85676 3 2 133 0 0
85677 2 33 1407 3 3
85678 8 22 3811 6 5
85679 15 2 418 0 0
85680 19 8 2741 1 2
85681 15 17 41433 21 7
85682 13 6 944 0 1
85683 5 38 4673 10 7
85684 1 21 235 0 0
85685 11 10 5290 6 4
85686 20 29 34641 38 12
85687 4 9 947 3 3
85688 3 30 1345 4 2
85689 7 36 11072 21 15
85690 20 17 43543 15 7
85691 10 22 3369 5 5
85692 12 24 6632 14 11
85693 7 35 20551 11 7
85694 4 33 3085 5 5
85695 16 38 21154 28 14
85696 7 26 30655 16 8
85697 18 21 50826 24 12
85698 8 33 12103 15 15
85699 20 14 8785 11 8
85700 14 25 19463 14 16
85701 9 32 15376 17 8
85702 17 16 10590 16 6
85703 20 31 71363 31 18
85704 17 6 405 0 0
85705 16 25 18117 28 12
85706 7 18 27030 6 9
85707 10 30 16667 23 13
85708 18 37 41606 34 17
85709 12 27 10276 12 13
85710 6 12 1056 2 2
85711 7 25 6536 10 7
85712 3 9 855 4 1
85713 2 3 152 1 0
85714 17 11 4443 5 3
85715 6 8 29982 4 4
85716 9 21 3144 8 6
85717 3 5 694 2 4
85718 10 11 2498 6 5
85719 19 4 492 0 0
85720 16 34 53595 23 23
85721 4 6 360 1 1
85722 14 11 4356 8 3
85723 10 10 26035 5 5
85724 1 32 354 0 0
85725 4 28 2928 3 5
85726 11 1 475 0 0
85727 20 11 6340 3 2
85728 15 24 27169 24 12
85729 2 31 753 1 1
85730 15 32 77983 27 19
85731 15 30 54240 32 25
85732 14 27 16325 25 9
85733 20 30 9691 12 5
85734 6 32 980 1 3
85735 18 4 387 0 0
85736 6 30 55748 19 21
85737 10 33 37128 15 11
85738 13 35 16220 20 14
85739 6 14 961 3 3
85740 13 22 7442 17 6
85741 14 13 4794 8 4
85742 1 35 27600 0 0
85743 3 7 714 3 1
85744 11 6 1621 2 1
85745 2 4 330 1 1
85746 10 25 8352 13 5
85747 13 23 56381 15 9
85748 18 19 19182 28 12
85749 6 13 1167 5 4
85750 15 24 10512 19 10
85751 15 1 273 0 0
85752 14 24 25679 21 10
85753 7 14 1877 5 4
85754 1 21 118 0 0
85755 8 14 5476 10 8
85756 13 13 4374 6 7
85757 10 9 48931 5 6
85758 16 37 39271 29 12
85759 1 39 367 0 0
85760 15 7 2389 0 3
85761 1 33 231 0 0
85762 12 3 353 0 0
85763 8 33 6515 11 9
85764 1 32 150 0 0
85765 17 4 328 0 0
85766 16 20 9339 16 6
85767 15 18 9195 8 8
85768 19 14 13017 7 5
85769 3 19 1601 6 3
85770 5 32 677 1 1
85771 5 32 2344 6 5
85772 3 37 2060 5 6
85773 17 3 384 0 0
85774 15 8 448 0 0
85775 7 16 35348 10 8
85776 15 23 15186 17 9
85777 14 16 35649 11 8
85778 5 7 728 2 1
85779 6 11 715 1 2
85780 15 27 10317 15 9
85781 16 26 15789 10 4
85782 13 30 10450 11 8
85783 1 36 201 0 0
85784 8 5 1228 1 1
85785 3 3 320 0 2
85786 17 22 67794 17 14
85787 18 35 35798 28 17
85788 4 14 808 4 1
85789 10 16 9167 12 9
85790 10 36 28422 25 11
85791 14 33 57968 25 8
85792 11 17 7926 10 5
85793 3 7 678 1 1
85794 18 33 47102 24 17
85795 11 8 3973 3 4
85796 17 20 59032 34 10
85797 14 10 4470 3 3
85798 12 33 54500 29 18
85799 16 19 12324 12 8
85800 3 14 614 2 1
85801 20 35 44280 28 9
85802 2 3 77 0 0
85803 2 33 713 2 2
85804 12 10 9830 8 5
85805 18 32 66007 23 12
85806 5 10 2615 3 5
85807 14 40 46682 32 12
85808 18 14 12672 12 6
85809 8 21 4059 12 7
85810 1 28 113 0 0
85811 9 39 7072 16 13
85812 3 10 524 3 2
85813 17 22 34629 27 7
85814 10 11 56651 6 5
85815 10 8 4238 4 2
85816 15 25 40251 29 13
85817 8 20 2860 8 5
85818 2 35 3438 2 1
85819 14 13 7070 8 6
85820 5 5 1127 2 2
85821 3 23 649 1 1
85822 8 29 5786 14 10
85823 8 22 21056 8 5
85824 18 22 17865 20 6
85825 18 32 77616 32 16
85826 15 35 19412 9 13
85827 7 24 3574 7 6
85828 7 18 5279 11 9
85829 3 29 2155 4 2
85830 11 2 258 0 0
85831 7 32 36833 5 3
85832 12 37 15468 13 12
85833 20 38 87330 38 16
85834 11 13 3100 4 7
85835 12 34 10625 20 13
85836 15 38 116811 38 14
85837 5 31 3891 7 2
85838 11 9 3312 3 3
85839 13 8 1296 3 2
85840 2 12 79 0 0
85841 3 20 360 2 0
85842 11 31 3839 12 5
85843 16 16 12162 16 10
85844 18 22 54589 15 9
85845 8 28 3957 8 5
85846 11 38 48159 15 7
85847 17 17 19175 17 17
85848 1 14 82 0 0
85849 7 10 980 3 5
85850 18 36 15126 24 18
85851 11 34 22237 13 12
85852 14 12 6110 7 2
85853 4 8 1258 4 3
85854 20 34 50928 26 14
85855 13 21 2005 3 5
85856 16 15 6163 9 10
85857 17 12 40878 8 5
85858 5 32 3647 9 7
85859 8 21 1626 6 5
85860 7 13 1934 5 4
85861 13 33 35224 22 21
85862 17 29 17282 17 10
85863 2 17 431 1 0
85864 14 7 25409 2 1
85865 20 11 3750 4 1
85866 10 12 9102 12 8
85867 12 13 26673 12 11
85868 10 30 14617 20 10
85869 15 22 27377 17 15
85870 3 38 2556 4 2
85871 10 23 13875 18 11
85872 3 28 1003 3 3
85873 6 25 2948 7 7
85874 18 40 29368 27 15
85875 14 17 7827 12 9
85876 12 31 11120 21 15
85877 9 35 47104 25 13
85878 8 8 1031 2 3
85879 20 35 62784 22 13
85880 13 14 10940 16 5
85881 20 23 15924 14 16
85882 5 24 2145 8 6
85883 2 21 435 1 1
85884 6 30 2831 9 6
85885 7 34 54942 10 10
85886 4 24 3060 6 4
85887 4 23 1037 2 2
85888 9 40 8397 11 6
85889 9 21 34972 12 5
85890 16 37 55458 25 13
85891 14 18 12159 18 17
85892 13 13 51182 6 5
85893 5 15 2482 6 5
85894 1 27 313 0 0
85895 16 39 43476 27 20
85896 20 33 22883 23 15
85897 3 14 1087 5 5
85898 8 25 41814 10 11
85899 3 2 356 0 0
85900 4 9 1214 2 1
85901 9 9 5789 7 5
85902 6 3 594 0 1
85903 14 6 743 0 1
85904 17 3 477 0 0
85905 5 30 3246 7 5
85906 14 40 47846 15 11
85907 10 17 4161 11 7
85908 1 8 68 0 0
85909 9 14 2828 10 3
85910 6 34 17196 7 8
85911 3 7 1419 2 3
85912 12 9 4508 4 4
85913 6 17 2525 4 4
85914 15 30 62222 32 10
85915 10 7 1572 3 2
85916 12 28 32604 21 12
85917 15 25 11603 18 8
85918 12 5 404 0 1
85919 1 26 109 0 0
85920 5 18 1001 4 3
85921 5 6 442 3 0
85922 4 7 563 3 1
85923 7 4 225 0 1
85924 2 35 400 1 1
85925 8 14 16419 2 1
85926 15 26 5424 13 9
85927 1 39 281 0 0
85928 7 32 12377 23 15
85929 13 19 17811 13 8
85930 15 16 10873 19 4
85931 16 22 46578 15 6
85932 9 17 2103 7 4
85933 20 34 45294 26 11
85934 1 10 71 0 0
85935 11 13 4001 12 6
85936 6 17 1763 6 5
85937 17 8 309 0 0
85938 10 5 342 0 1
85939 4 5 285 1 1
85940 17 39 49254 27 28
85941 3 15 892 3 2
85942 17 13 6102 7 4
85943 17 39 53364 22 13
85944 15 1 641 0 0
85945 2 11 824 1 1
85946 19 40 45028 28 9
85947 15 31 57090 27 17
85948 6 20 2416 6 9
85949 13 31 51558 19 7
85950 16 7 569 0 0
85951 1 38 160 0 0
85952 12 34 7795 13 7
85953 7 11 1685 6 7
85954 20 11 3536 2 2
85955 7 11 1178 5 2
85956 14 32 25724 18 10
85957 17 27 29509 25 12
85958 10 3 271 0 0
85959 1 3 70 0 0
85960 3 21 705 2 3
85961 8 33 50609 15 15
85962 12 18 4980 10 4
85963 14 26 13055 16 8
85964 15 21 31537 20 11
85965 12 19 5949 13 8
85966 3 29 664 2 2
85967 12 6 544 0 0
85968 19 19 27876 12 10
85969 7 30 4086 8 12
85970 14 27 58436 21 15
85971 15 15 6054 7 7
85972 10 24 28774 12 9
85973 1 11 139 0 0
85974 15 33 16730 24 11
85975 16 2 481 0 0
85976 17 18 48228 22 11
85977 12 9 1750 4 1
85978 1 30 132 0 0
85979 7 15 3337 6 5
85980 8 6 2132 4 3
85981 4 23 1457 5 3
85982 13 15 39077 11 9
85983 6 7 1716 3 3
85984 19 37 38114 49 17
85985 3 20 1114 6 4
85986 18 15 10009 12 8
85987 12 6 1654 1 2
85988 4 11 602 3 2
85989 18 32 72369 35 15
85990 18 39 46622 33 9
85991 4 37 2510 7 6
85992 16 30 29447 36 16
85993 17 7 883 0 1
85994 18 17 70838 14 8
85995 4 22 316 0 0
85996 14 33 37876 21 13
85997 9 6 1686 2 1
85998 4 25 1552 2 2
85999 4 27 2018 4 2
86000 9 9 3724 5 3
86001 3 34 1588 3 3
86002 6 15 21534 11 8
86003 8 3 408 0 1
86004 5 14 1820 6 4
86005 20 19 62657 17 11
86006 6 36 7006 9 6
86007 19 3 787 0 0
86008 19 18 34707 17 10
86009 3 38 1055 3 5
86010 5 15 4270 7 7
86011 10 24 8570 11 4
86012 20 37 86641 30 17
86013 8 28 7527 18 9
86014 10 2 268 0 0
86015 4 27 2332 7 5
86016 6 5 351 0 1
86017 8 3 425 0 1
86018 19 4 454 0 0
86019 1 37 204 0 0
86020 5 27 3880 13 8
86021 20 9 13317 0 2
86022 2 23 1032 1 1
86023 13 37 20211 25 9
86024 6 20 1422 6 4
86025 15 34 18316 21 12
86026 2 8 219 0 0
86027 11 28 46585 4 4
86028 15 36 12526 21 10
86029 18 31 28403 24 7
86030 14 14 5760 11 10
86031 11 32 3107 5 6
86032 9 2 284 0 0
86033 2 9 353 2 2
86034 12 3 193 0 0
86035 1 5 213 0 0
86036 12 22 28292 31 16
86037 5 18 1508 7 4
86038 4 29 47774 7 6
86039 17 6 1397 0 0
86040 3 1 156 0 0
86041 5 4 298 0 0
86042 2 28 450 0 0
86043 16 7 1476 0 1
86044 14 6 1875 2 1
86045 3 10 759 2 2
86046 11 14 2547 7 3
86047 5 15 1205 5 3
86048 8 40 3684 8 6
86049 17 35 51224 23 24
86050 11 40 7278 15 6
86051 5 3 202 0 0
86052 9 24 2594 8 3
86053 15 38 76273 50 16
86054 17 8 1333 0 2
86055 3 19 408 0 0
86056 5 36 34383 9 6
86057 6 27 2517 8 6
86058 14 31 19933 18 11
86059 16 18 9855 7 11
86060 9 19 4400 8 12
86061 12 28 49882 20 7
86062 2 31 632 2 2
86063 3 31 1470 5 6
86064 4 6 285 0 0
86065 18 34 53161 24 20
86066 11 14 3443 7 6
86067 15 15 6221 11 9
86068 10 13 3076 8 3
86069 15 24 15712 16 9
86070 1 10 108 0 0
86071 18 31 51297 23 10
86072 3 9 690 3 2
86073 18 6 644 0 1
86074 13 36 65534 38 19
86075 14 23 9183 21 11
86076 10 6 906 0 3
86077 18 2 385 0 0
86078 8 35 31245 14 11
86079 3 9 1788 3 5
86080 7 18 4257 8 8
86081 15 40 94712 31 11
86082 14 40 30740 27 13
86083 19 1 601 0 0
86084 14 39 16598 17 11
86085 5 18 1377 4 3
86086 9 31 5504 12 6
86087 5 30 60383 13 11
86088 19 9 3611 1 2
86089 12 17 4781 7 6
86090 9 5 518 0 1
86091 12 38 33800 28 16
86092 14 20 16651 14 6
86093 18 10 7021 5 3
86094 8 34 5953 15 8
86095 17 40 98715 41 19
86096 14 18 7033 15 13
86097 2 16 298 1 1
86098 8 33 12185 14 8
86099 1 12 203 0 0
